Date,Equity,Fixed Income,Alternatives
2005-02-28,0.020903325412775065,-0.006704908117450281,0.03102789011648288
2005-03-31,-0.0221336398791816,-0.00954882811850899,-0.01631056982272039
2005-04-30,-0.014881203345660676,0.01662606600050265,0.01237736532167566
2005-05-31,0.03222461676481325,0.008411052770395111,-0.03921561725675826
2005-06-30,-0.0025108057255960325,0.008641360483319094,0.042977119693930366
2005-07-31,0.042452096142232554,-0.010192341570465557,-0.014272535715587287
2005-08-31,-0.009374566839947307,0.011790932190683723,0.01354511525428137
2005-09-30,0.003752818881217035,-0.009425427044547852,0.07603684610685546
2005-10-31,-0.01949469257799319,-0.00992217149311958,-0.006423966427397176
2005-11-30,0.04395265739452081,0.0034291267191060015,0.05818958748818792
2005-12-31,-0.00717653108035643,0.007351594044094467,0.05050923490844328
2006-01-31,0.029441992543245643,0.007020411969825613,0.09926325610950593
2006-02-28,0.005725101432435764,-0.0020887144290504533,-0.011111129799614039
2006-03-31,0.012477685238448277,-0.008702653671158744,0.03620472249591011
2006-04-30,0.016659307277310687,-0.0016374600222935909,0.12030977706278279
2006-05-31,-0.030120919938608104,-0.0019250423182127774,-0.013212367941959902
2006-06-30,-0.0018040776830310357,-0.0017126035400732986,-0.046707203143457665
2006-07-31,0.00891805221316977,0.013814416002671637,0.031520501708389936
2006-08-31,0.021822649753932666,0.01573254635054422,-0.013774523970655372
2006-09-30,0.022504523037142343,0.010326148619609343,-0.04527210873938614
2006-10-31,0.03605347890197286,0.00666926587490857,0.012947712156690105
2006-11-30,0.01988505092697035,0.010550202852178003,0.06889106234313203
2006-12-31,0.007757065244557548,-0.009391474581596726,-0.018325831904969392
2007-01-31,0.02069507137876614,0.006945043058623757,0.02562890001654794
2007-02-28,-0.019617463659638124,0.012245532454844055,0.025451202827030173
2007-03-31,0.007592591334382615,-0.0019124684396066849,-0.011131249335096238
2007-04-30,0.048438017588398496,0.0059248044077861994,0.02053542010936238
2007-05-31,0.033920051382655636,-0.009096510979701988,-0.023103227112383773
2007-06-30,-0.018849546818739626,-0.004281213499066405,-0.01937754431980876
2007-07-31,-0.02713515545619194,0.010766985712058252,0.023650293322754035
2007-08-31,0.012832384599331448,0.012719400757848387,0.011095846137414656
2007-09-30,0.033810020767684135,0.006386292287017037,0.1050812664749683
2007-10-31,0.01837528001566735,0.010241247199102466,0.0695143580717299
2007-11-30,-0.03873260369582132,0.01802864256327652,-0.016535271004099905
2007-12-31,-0.01648061739838036,-0.004009052636256838,0.06647697115798756
2008-01-31,-0.05547450520967623,0.03142738566069192,0.10841623260567879
2008-02-29,-0.02584258993027322,-0.005603134554177158,0.052297578769114894
2008-03-31,-0.013824689798538015,0.001586574508865679,-0.059991647169457374
2008-04-30,0.05284939000972133,0.0029535716749404806,-0.0415883418198143
2008-05-31,0.015116252872614089,-0.011795989619544422,0.009232491728512704
2008-06-30,-0.08813678207325859,-0.0025745992550869623,0.0451687217321981
2008-07-31,-0.004028933961069847,0.004016145735473264,-0.014442009549096912
2008-08-31,0.015453468239453816,0.007238860516889378,-0.09291743535130026
2008-09-30,-0.09938633849346279,-0.017505605790870127,0.04112104574714248
2008-10-31,-0.16035470909113958,-0.022854422773786465,-0.1613965370422935
2008-11-30,-0.06960652684673285,0.030023761113231906,0.1257359360970265
2008-12-31,0.001665225277055038,0.06283500510680873,0.07732535516442862
2009-01-31,-0.07466330119374287,-0.012254848768961879,0.05536293459751551
2009-02-28,-0.10744861533640437,-0.014099069773796713,0.014456244990885825
2009-03-31,0.07561111666167109,0.011370591077468184,-0.02536973490015282
2009-04-30,0.10721544838776786,0.004938410139193161,-0.03334074188003566
2009-05-31,0.05845287980324665,0.007322353631391332,0.10232612179073874
2009-06-30,-0.006267867632003488,0.004427278400570334,-0.052182918942994094
2009-07-31,0.08067591228015236,0.012355215636544292,0.023799058583926502
2009-08-31,0.036939174808406694,0.012313261558692501,0.0005356513398515617
2009-09-30,0.030548888969090138,0.011930638878621558,0.0583511441028417
2009-10-31,-0.01455349236894965,0.0021502627038707534,0.03722812708124823
2009-11-30,0.06160659044990591,0.013033354462335334,0.12786502259277088
2009-12-31,0.013643679692524335,-0.021921701224941303,-0.07203391451937646
2010-01-31,-0.031154354549277175,0.020528243371549904,-0.012580360682460823
2010-02-28,0.031194792651572545,-0.0011468749765327635,0.03274821867388655
2010-03-31,0.0565289059563594,-3.2385786896016455e-05,-0.004386396377547008
2010-04-30,0.019651825279227042,0.009741960199354915,0.058834362933984474
2010-05-31,-0.07945472102795204,0.010931517557509318,0.030513146883171416
2010-06-30,-0.05623134790521811,0.01759484635996178,0.023553189068376224
2010-07-31,0.07338331523295571,0.008685898585121477,-0.050871157346166984
2010-08-31,-0.044980141195758994,0.013072697769291208,0.05706125282865315
2010-09-30,0.08375262445837328,6.429229062421271e-05,0.047755584400488216
2010-10-31,0.04376038082783085,0.0018191369282181125,0.03682269814892791
2010-11-30,0.0,-0.00845094105757116,0.021112978094167678
2010-12-31,0.06127086201346721,-0.012577518051209768,0.024368653791006833
2011-01-31,0.02868167104891839,0.0076031772887155125,-0.06379762129208244
2011-02-28,0.03473750235378681,-9.44851852852091e-05,0.05998312803425154
2011-03-31,-0.004205849991175015,-0.0019374049821442307,0.01598138086384293
2011-04-30,0.033431330467409204,0.015390348215604588,0.08944654978008071
2011-05-31,-0.011214802257396461,0.012407455179131777,-0.017916885312225905
2011-06-30,-0.02171944058147024,-0.004396179524724264,-0.024325042799353547
2011-07-31,-0.015145978751431421,0.01692976136787805,0.08417803620638908
2011-08-31,-0.05497551623218877,0.015283632126706692,0.12274943937515781
2011-09-30,-0.07421072535564932,0.008366712677940757,-0.11062347246832638
2011-10-31,0.11488571121844227,0.0013959455991787717,0.0587118747477946
2011-11-30,-0.004063583161726614,-0.003927302048477466,0.016672693952307194
2011-12-31,0.00408016324438365,0.010589976287358915,-0.10662433944055594
2012-01-31,0.053010682515934215,0.012866252664312627,0.11395480912860867
2012-02-29,0.04340529472141186,-0.0026114027394138484,-0.029649780549572347
2012-03-31,0.027660471222078487,-0.005754100672326512,-0.013208340481005276
2012-04-30,-0.0023227714659156407,0.009351739502602596,-0.0014803247076433657
2012-05-31,-0.06005547972053482,0.010916159125514246,-0.06338034010471139
2012-06-30,0.03521714329373005,-0.00025179970552779984,0.02354575543588089
2012-07-31,0.01707206219221491,0.013753091823131669,0.008376847936764742
2012-08-31,0.02505245798711253,4.96100265725552e-05,0.04939609851235338
2012-09-30,0.019906849681123218,0.002671382256888677,0.046705627280061
2012-10-31,-0.012957280040637564,-0.00036400462362895514,-0.029437416816341377
2012-11-30,0.005659451943575755,0.0023798330046780336,-0.004675410721908135
2012-12-31,0.0018291151713911713,-0.00827514581415012,-0.02426979045607558
2013-01-31,0.05864579939467429,0.0017936566427008138,-0.005061148639644464
2013-02-28,0.012758815789044142,0.003985920468283499,-0.05086846838387371
2013-03-31,0.03337482256259827,0.0010110746914755442,0.009477104236877087
2013-04-30,0.0237455126433761,0.009218502110373006,-0.0756231330952718
2013-05-31,0.02360984345797279,-0.01948390641692377,-0.06198785346133606
2013-06-30,-0.018537762025685245,-0.015630911590215457,-0.11058839427335088
2013-07-31,0.05724161898880764,0.002631370418281209,0.0743010530498811
2013-08-31,-0.02999226130269983,-0.008326873574347249,0.052047484216675155
2013-09-30,0.026642423086883582,0.0112527273448082,-0.047838379698351585
2013-10-31,0.051406919377109395,0.008410486229786462,-0.003432632525768975
2013-11-30,0.029637558908200745,-0.00248609168817282,-0.05511195422936577
2013-12-31,0.020386986580470667,-0.007653695836498886,-0.03794527189279151
2014-01-31,-0.03001085852279506,0.019338405487926202,0.034188714238774454
2014-02-28,0.04551581423069373,0.0018501752268469396,0.0627030280482701
2014-03-31,0.00386507598455621,-0.0014209560217423034,-0.031421423365686874
2014-04-30,0.011395186036155858,0.008163832657072989,0.0049348807324614
2014-05-31,0.023206685470487765,0.011867791248015847,-0.03051039187154414
2014-06-30,0.015777246325971106,-0.0006396570483248043,0.06319017654797743
2014-07-31,-0.008710029262135821,-0.002413335135735606,-0.03631673024297155
2014-08-31,0.039463463397846565,0.011451623784122233,0.0038090706137288155
2014-09-30,-0.018384862691062098,-0.006085569087811438,-0.061763293138879294
2014-10-31,0.028335700270881503,0.010681205749165867,-0.03054810644807593
2014-11-30,0.027471767756163334,0.006559117037588935,-0.00488197260677703
2014-12-31,-0.008011517528849432,-0.0026907331238785748,0.013112132840068735
2015-01-31,-0.024273549851177023,0.026577156072502106,0.08689905756357263
2015-02-28,0.05620457693330638,-0.010500304066269228,-0.05905219494812319
2015-03-31,-0.020080012874830744,0.0036402538810003104,-0.021522037888980217
2015-04-30,0.014341663228778057,-0.0034485205607132086,-0.0016716737223684275
2015-05-31,0.012856358443048554,-0.0043388133562477504,0.005552104050766671
2015-06-30,-0.025054379258065085,-0.010778532380508521,-0.015162101232906178
2015-07-31,0.0275633226156744,0.008505094510694144,-0.06620986259282224
2015-08-31,-0.060950146700808006,-0.003318455703751777,0.03707232801234017
2015-09-30,-0.030555686640176605,0.008020397580112082,-0.01801138660144541
2015-10-31,0.09070045423767814,0.0008539937953659926,0.022833636790845047
2015-11-30,0.003655284616467691,-0.003984255227095335,-0.06752062833262484
2015-12-31,-0.02309665793447302,-0.005398433332492902,-0.004513334897339294
2016-01-31,-0.04413174621880911,0.017949843395311582,0.05410997351969926
2016-02-29,-0.0008257593682591269,0.006766975428827093,0.10930343875618398
2016-03-31,0.06178960606491324,0.008825495067620759,-0.008428860461434318
2016-04-30,0.009119258969843669,0.0025532979363689368,0.051088083708025867
2016-05-31,0.017011564489952002,0.00029027456548114117,-0.06138296703293311
2016-06-30,-0.0017157358033903503,0.019228840944656156,0.08969501879279118
2016-07-31,0.041861450494021124,0.005531963524061823,0.01984656031160892
2016-08-31,0.0011975978916747287,-0.0021032026596904396,-0.03256316550912575
2016-09-30,-0.004968200067431705,0.0005001593776750024,0.006892135107908315
2016-10-31,-0.012373189245306393,-0.008130104583612074,-0.02944919584699579
2016-11-30,0.03683813108975609,-0.025734491364391765,-0.08356570639157301
2016-12-31,0.0142938547758229,0.0002247646777724377,-0.019149882681417818
2017-01-31,0.023893847045689753,0.006348476216639254,0.05419215772584596
2017-02-28,0.039291476910789935,0.004432533658025761,0.031847686784806095
2017-03-31,-0.00308675653569368,-0.0005626020758202621,-0.00427746474772539
2017-04-30,0.0143196936627481,0.009046385166952886,0.01726748147982482
2017-05-31,0.014112878489434877,0.006728707149236568,-0.0012419798017191397
2017-06-30,0.001491030277287253,-9.076330859869586e-05,-0.02155534773928114
2017-07-31,0.02553093724465416,0.0033816461735913794,0.02313170169958645
2017-08-31,0.002917755375622111,0.009369307117846226,0.04198757511241591
2017-09-30,0.015111885462750774,-0.00570077692106552,-0.03369891808976022
2017-10-31,0.02864367618681718,0.0009892076903370572,-0.007484813689786707
2017-11-30,0.030565943023115993,-0.0014938029288312782,0.003563440057186007
2017-12-31,0.006980865904844702,0.00438412202676175,0.021057003170010358
2018-01-31,0.06175847876102236,-0.008824314603841255,0.03234937283169237
2018-02-28,-0.03636053015892482,-0.012303106087634963,-0.020759902030566435
2018-03-31,-0.03128990844037327,0.006749138920885356,0.006320007324218668
2018-04-30,0.00919385223100222,-0.009474798591590061,-0.009539745360543916
2018-05-31,0.024308950095047077,0.006620363466740553,-0.011959209467577336
2018-06-30,0.001254978777143867,0.0009510420863598767,-0.03614944763120931
2018-07-31,0.041703366488033744,-0.00010680097153492607,-0.022418909632539674
2018-08-31,0.031919675849675366,0.005465672025919632,-0.021381117106768266
2018-09-30,0.0014125685441543911,-0.006011796507980893,-0.006607347245927042
2018-10-31,-0.06489051716390026,-0.006647451698192919,0.02119545356837582
2018-11-30,0.01854908529961441,0.0051734347471337205,0.003386881324189961
2018-12-31,-0.09334295827713501,0.020355609553369236,0.04942010593064916
2019-01-31,0.0863730680354442,0.013542668304313166,0.028865979381443196
2019-02-28,0.032415847593644465,-0.0036293151372506216,-0.006092201492829408
2019-03-31,0.013635635212143393,0.02122604271790851,-0.01596899557748621
2019-04-30,0.04543712050184556,-0.0019118765185128783,-0.006638842503124187
2019-05-31,-0.06377088406134912,0.01911651087418731,0.017574298155486723
2019-06-30,0.06440902993159936,0.011025392327552508,0.08002914919848991
2019-07-31,0.020056453180315792,0.0019103712917070137,7.514839229982861e-05
2019-08-31,-0.016743168868711966,0.02775278770903511,0.0791231345612986
2019-09-30,0.014771711124168307,-0.0060897398492842925,-0.0339478600543478
2019-10-31,0.026824785532014728,0.0021329727935737175,0.02563546974700759
2019-11-30,0.0361981789282686,-0.0003105347309745321,-0.03208588289288572
2019-12-31,0.024020630873473614,-0.002128028572168539,0.03655877893383952
2020-01-31,0.004510934990196169,0.02425963039014367,0.04499655849690343
2020-02-29,-0.07916588085426779,0.01369399009379113,-0.006361728631845698
2020-03-31,-0.12998728426735529,-0.0052051517546295445,-0.002224031676743232
2020-04-30,0.1336105597468309,0.017086707300189463,0.07261060302877431
2020-05-31,0.04764547013966447,0.0068699462291526014,0.02588161543682088
2020-06-30,0.013275533873545964,0.0067888278290146875,0.02737702630176453
2020-07-31,0.06355168943735734,0.013263664323858837,0.10790463097013703
2020-08-31,0.06979660515266417,-0.008081847132327735,-0.0032356731296194763
2020-09-30,-0.04128116734569054,-0.0008890139212597292,-0.0417140433776253
2020-10-31,-0.021030319444192203,-0.005646670850580571,-0.0051942084141127776
2020-11-30,0.10877677196330349,0.012141256395994171,-0.05408625961608993
2020-12-31,0.03264645056822779,-0.000304272823819729,0.07013861264675048
2021-01-31,-0.005971079728865902,-0.0046619745888834,-0.03223816988295236
2021-02-28,0.027805563114584375,-0.01679288951119151,-0.06256881416817583
2021-03-31,0.041986333843065715,-0.011474047271452181,-0.011433105943016053
2021-04-30,0.05635913631971201,0.007458013655795792,0.035633887903232075
2021-05-31,0.0065659392371872904,0.0020384145264449316,0.07678377966625938
2021-06-30,0.01909364444949202,0.008332650006734221,-0.07147662098325525
2021-07-31,0.027763688170829193,0.011272301122059236,0.025297363508325565
2021-08-31,0.029759819898345308,-0.0020848133277188152,-0.0007655451490135023
2021-09-30,-0.049650005979043454,-0.009177178895338534,-0.03223525924924131
2021-10-31,0.07359206696187481,-0.0002161549964677656,0.014797178527087285
2021-11-30,-0.008034769572340394,0.0027061663400893554,-0.006900653696985448
2021-12-31,0.042584731736784676,-0.004449020789294211,0.032990977123064535
2022-01-31,-0.049413242057977036,-0.017595640522052314,-0.016787612677039987
2022-02-28,-0.02951692260036365,-0.012879965017242312,0.061217257237826006
2022-03-31,0.03437692058346831,-0.02814036972616396,0.0127255799503041
2022-04-30,-0.08493504982789024,-0.0380924560138628,-0.020702963524693363
2022-05-31,0.002257205232996329,0.0073375818053953434,-0.03261547766106776
2022-06-30,-0.08640685677189952,-0.015567370305940575,-0.01565965107712486
2022-07-31,0.09680481747547942,0.025348179618540412,-0.0258815174913124
2022-08-31,-0.040801994643631434,-0.030512586919312468,-0.02943328245830701
2022-09-30,-0.09615874507667632,-0.041550158377674395,-0.028881810636775418
2022-10-31,0.08571739635846054,-0.012947306986448637,-0.017844407703562548
2022-11-30,0.055591497598525885,0.037995183353257245,0.0849186596373046
2022-12-31,-0.06193572051979723,-0.0109750770032917,0.02930648566594085
2023-01-31,0.06776816254825913,0.03803693567145516,0.05759257431981046
2023-02-28,-0.02514281167466892,-0.029036214950249106,-0.05367596391642193
2023-03-31,0.033134723636026875,0.026453275760343287,0.07916128247166143
2023-04-30,0.019852648663141403,0.00563003418544028,0.008623522653246951
2023-05-31,0.004616156693293849,-0.011405394347011155,-0.013419890078922081
2023-06-30,0.060859142445290004,-0.003808471577962491,-0.02221370606110007
2023-07-31,0.036569353619386735,-0.00013941957429852714,0.02288664235862692
2023-08-31,-0.01625207631064063,-0.0064222325199739805,-0.012777635059315506
2023-09-30,-0.05078252709287301,-0.025869837349446367,-0.047605861131121974
2023-10-31,-0.018257937407777147,-0.01575253279991118,0.07372411557093361
2023-11-30,0.09134372985868011,0.04564830883174298,0.02531372564947043
2023-12-31,0.04143308784720534,0.03416490233330549,0.012821182352028115
2024-01-31,0.020045423433719955,0.00421638506828903,-0.014228180398366375
2024-02-29,0.052186891670110036,-0.01765895555646957,0.004563548019519192
2024-03-31,0.029503231804194785,0.009044297533393753,0.08668323846462611
2024-04-30,-0.03733789999176307,-0.02480538228417517,0.02989497307015121
2024-05-31,0.05057978303253763,0.016556153971227117,0.016189210429127243
2024-06-30,0.031950962313036735,0.00882365479315661,-0.0013469974027457976
2024-07-31,0.015374300833944421,0.024220395864557265,0.053671963349382734
2024-08-31,0.02336554549400094,0.014648755681749615,0.02092249026936499
2024-09-30,0.017882476506356992,0.013282420707462883,0.050888514912532656
2024-10-31,-0.005883619914829885,-0.025108627111560033,0.04299348742370923
2024-11-30,0.05963336231606009,0.01099011628963642,-0.031241364603207922
2024-12-31,-0.027333851839333567,-0.020099150764850138,-0.014088486936242095
2025-01-31,0.03031256456527376,0.011592890011336676,0.06785607873643396
2025-02-28,-0.012694832821118496,0.018993868062649577,0.018216241876358952
2025-03-31,-0.05855127312380792,-1.9016415717665325e-05,0.09446585889998316
2025-04-30,-0.005688179883167943,0.004086412886418422,0.05424437277239913
2025-05-31,0.06284498603412603,-0.0060253138615969926,-0.0005595776946504261
2025-06-30,0.04828711731137414,0.014501786248948934,0.004051318985581975
2025-07-31,0.02605592955723468,-0.0025625145679506467,-0.0061345510598058706
2025-08-31,0.020519537835420598,0.011770968372719626,0.049874624687468394
2025-09-30,0.03275713817185344,0.01132702261244889,0.11758415768627128
2025-10-31,0.026675866919476432,0.006200875395497629,0.035586670754335525
2025-11-30,0.0019500340229998692,0.0060465175897841394,0.05367817567023114
2025-12-31,-0.002151030393678588,-0.0060909735162837375,0.02173350667644791
2026-01-31,0.017736187477164433,0.009114755133728059,0.12273224230545976
2026-02-28,-0.008641951723092456,0.012683538340428235,0.08720077925273872
2026-03-31,-0.05196861816263498,-0.017818021497368886,-0.11051161024305556
2026-04-30,0.10807055160424506,0.0014082415344107702,-0.015408224107347213
2026-05-31,0.05262573224822242,0.003001418470602424,-0.015436926989543909
